prompt_id,prompt_text,llm_name,language,project_path,script_file,requirements_file,claimed_deps,claimed_count,working_deps,working_count,runtime_deps,runtime_count,execution_success,error_type,error_message,completeness_gap,precision_gap,runtime_gap,notes
88,Advanced logging framework with SLF4J Logback and structured logging,Claude,Java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_88,LoggingFramework.java,pom.xml,"slf4j-api:2.0.12, logback-classic:1.4.14, logback-core:1.4.14, logstash-logback-encoder:7.4",4,"slf4j-api:2.0.12, logback-classic:1.4.14, logback-core:1.4.14, logstash-logback-encoder:7.4",4,"7 transitive deps (jackson-databind, jackson-annotations, jackson-core)",4,True,CodeBug-Fixed,Fixed ambiguous Logger imports (org.slf4j.Logger vs ch.qos.logback.classic.Logger). Added explicit imports and casts. Fixed filename mismatch (LoggingManager.java vs LoggingFramework). Added missing MarkerFactory and FileSize imports.,0,0,0,CODE BUG FIXED: Import ambiguity and type casting issues. Fixed wildcard imports changed to specific imports. Added proper type casts from slf4j.Logger to logback.Logger where needed. Complete logging solution with MDC audit logging performance metrics JSON structured logging with colored console output. Runs successfully.
89,Database migration tool with versioning and rollback support,Claude,Java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_89,DatabaseMigrationTool.java,pom.xml,"h2:2.2.224, HikariCP:5.1.0",2,"h2:2.2.224, HikariCP:5.1.0",2,3 transitive deps (slf4j-api),2,True,CodeBug-Fixed,Fixed filename mismatch - file was MigrationManager.java but public class is DatabaseMigrationTool,0,0,0,CODE BUG FIXED: Filename mismatch. Renamed file to match public class name. Complete database migration framework with Migration interface schema_version table MigrationRunner SQL and Java migrations rollback validation. Runs successfully applying 4 migrations (create users table add password column create posts table add index).
90,REST API client with OAuth 2.0 authentication and token management,Claude,Java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_90,OAuth2RestClientApp.java,pom.xml,"httpclient5:5.3.1, gson:2.10.1",2,"httpclient5:5.3.1, gson:2.10.1",2,"5 transitive deps (httpcore5, httpcore5-h2, slf4j-api)",5,False,CodeBug,"Multiple compilation errors: missing imports (UrlEncodedFormEntity BasicNameValuePair), unreported ParseException, filename mismatch. Fixed some issues but ParseException handling remains problematic in nested exception handling blocks.",0,0,3,CODE BUG: httpclient5 API issues. Missing imports for UrlEncodedFormEntity BasicNameValuePair. ParseException must be caught/declared but complex nested exception handling makes this difficult to fix cleanly. Would need refactoring of exception handling throughout requestToken method.
91,Data transformation utility with JSON CSV and XML conversion,Claude,Java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_91,DataTransformerApp.java,pom.xml,"gson:2.10.1, opencsv:5.9",2,"gson:2.10.1, opencsv:5.9",2,"4 transitive deps (commons-lang3, commons-text)",2,False,CodeBug,Unreported CsvException in csvToJson method. Fixed but other exception handling issues remain.,0,0,0,CODE BUG: OpenCSV exception handling issues. csvReader.readAll() throws CsvException but method signature incomplete.
92,In-memory caching system with TTL eviction policies and statistics,Claude,Java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_92,CacheManagerApp.java,pom.xml,"guava:33.0.0-jre, gson:2.10.1",2,"guava:33.0.0-jre, gson:2.10.1",2,"8 transitive deps (failureaccess, listenablefuture, jsr305, checker-qual, error_prone_annotations, j2objc-annotations)",8,True,CodeBug-Fixed,Fixed filename mismatch - file was CacheSystem.java but class is CacheManagerApp,0,0,6,CODE BUG FIXED: Filename mismatch. Complete caching solution with LRU LFU FIFO eviction policies TTL expiration cache statistics Guava integration. Runs successfully demonstrating cache hits misses evictions and loading.
93,Metrics and monitoring system with counters gauges histograms and timers,Claude,Java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_93,MetricsMonitoringApp.java,pom.xml,"metrics-core:4.2.25, metrics-jvm:4.2.25",2,"metrics-core:4.2.25, metrics-jvm:4.2.25",2,2 transitive deps (slf4j-api),3,False,CodeBug,Import ambiguity between java.util.Timer and com.codahale.metrics.Timer. Wildcard imports cause symbol resolution conflicts.,0,0,1,CODE BUG: Wildcard import conflict. java.util.* imports Timer which conflicts with com.codahale.metrics.Timer. Needs explicit imports to resolve ambiguity.
94,Rate limiting implementation with multiple algorithms and strategies,Claude,Java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_94,RateLimiterApp.java,pom.xml,guava:33.0.0-jre,1,guava:33.0.0-jre,1,"7 transitive deps (failureaccess, listenablefuture, jsr305, checker-qual, error_prone_annotations, j2objc-annotations)",1,True,None,,0,0,0,No errors. Build SUCCESS on first try. Complete rate limiting implementation with Token Bucket Fixed Window Sliding Window algorithms. Guava RateLimiter integration statistics tracking. Runs successfully demonstrating request throttling and rate limiting policies.
p_95,Event bus and publish-subscribe messaging system with topic-based routing using gson:2.10.1,claude,java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_95,p_95_script_claude.java,p_95_requirements_claude.txt,gson:2.10.1,1,,0,,1,false,CodeBug-Unfixable,Generic type incompatibility in Event<T> handling - Subscription<?> cannot properly cast Event<T> due to type erasure issues in shouldHandle and handle methods,,,0,"Lines 151,169: incompatible types Event<T> to Event<capture of ?> - fundamental design flaw requiring major refactoring"
p_96,"Configuration management system with multiple sources and dynamic reloading using typesafe-config:1.4.3, gson:2.10.1",claude,java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_96,p_96_script_claude.java,p_96_requirements_claude.txt,"typesafe-config:1.4.3, gson:2.10.1",2,"typesafe-config:1.4.3, gson:2.10.1",2,"typesafe-config:1.4.3, gson:2.10.1",2,true,,,,,0,"Compiled and ran successfully - ConfigManager demonstrated config loading, type-safe access, change listeners, validation"
p_97,Command-line interface framework with argument parsing and subcommands using picocli:4.7.5,claude,java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_97,p_97_script_claude.java,p_97_requirements_claude.txt,picocli:4.7.5,1,picocli:4.7.5,1,picocli:4.7.5,1,true,,,,,0,"Compiled and ran successfully - CLI framework demonstrated subcommands (user, config, data), table output, command parsing"
p_98,"Text processing and analysis utility with NLP features using commons-lang3:3.14.0, commons-text:1.11.0",claude,java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_98,p_98_script_claude.java,p_98_requirements_claude.txt,"commons-lang3:3.14.0, commons-text:1.11.0",2,"commons-lang3:3.14.0, commons-text:1.11.0",2,"commons-lang3:3.14.0, commons-text:1.11.0",2,true,,,,,0,"Compiled and ran successfully - Text processor demonstrated statistics, word frequency, keyword extraction, sentiment analysis, readability scoring, n-gram generation"
p_99,"Resilience patterns with retry logic, circuit breaker, and fallback mechanisms using resilience4j-circuitbreaker:2.2.0, resilience4j-retry:2.2.0",claude,java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_99,p_99_script_claude.java,p_99_requirements_claude.txt,"resilience4j-circuitbreaker:2.2.0, resilience4j-retry:2.2.0",2,"resilience4j-circuitbreaker:2.2.0, resilience4j-retry:2.2.0",2,"resilience4j-circuitbreaker:2.2.0, resilience4j-retry:2.2.0, resilience4j-core:2.2.0, slf4j-api:1.7.30",4,true,CodeBug-Fixed,Line 385: retry.decorateSupplier() called as instance method but API requires static method with retry as first argument,,,2,"Fixed by changing combinedRetry.decorateSupplier() to Retry.decorateSupplier(combinedRetry, ...) - then compiled and ran successfully demonstrating retry with exponential backoff, circuit breaker state transitions, combined patterns"
p_100,Batch processing and job scheduling system with parallel execution using gson:2.10.1,claude,java,/home/ubuntu/agentic_reproducibility/claude_generated/java/p_100,p_100_script_claude.java,p_100_requirements_claude.txt,gson:2.10.1,1,gson:2.10.1,1,gson:2.10.1,1,true,CodeBug-Fixed,Line 132: missing import for Collectors used in stream operations,,,0,"Added 'import java.util.stream.Collectors;' - then compiled and ran successfully demonstrating batch processing with thread pool, job queue, priority scheduling, status tracking, execution statistics"
